GEOID,walk_raw,walk_score
17031440700,11.24880845632907,54.904331006244234
17031440800,12.380915027945422,60.96918763882025
17031440900,11.720722268015995,57.43244071125846
17031450300,14.457821366139235,72.09547159144314
17031460100,11.87800139395357,58.27500745720216
17031460200,11.923643956690615,58.51952118610695
17031460301,12.74158246678028,62.9013346322334
17031460302,10.112531463008517,48.81713282882828
17031460400,10.956973321251436,53.34092849717895
17031460500,12.410232305158472,61.126244481004974
17031460800,12.622869914780622,62.265374532348794
17031461000,19.0,96.42857141135204
17031470100,12.3805345237671,60.96714922357961
17031480100,15.502225856769014,77.69049564738927
17031480200,14.239342580459112,70.92504952550863
17031480300,14.566524687613368,72.677810813522
17031480400,12.752101038679085,62.95768412453836
17031480500,13.85418591672902,68.86171025589444
17031490200,13.138048314025742,65.02525881352625
17031490500,15.179232334474735,75.96017320683605
17031490600,9.666666667,46.42857142206632
17031490700,12.37186390687176,60.92069949022001
17031490800,14.033349111911917,69.82151308706
17031490901,13.546828646670434,67.21515345230318
17031490902,13.632333953094994,67.67321759378153
17031491000,12.894446947602365,63.72025149363405
17031491100,12.872746079006118,63.60399684046063
17031491200,13.637965348393138,67.70338578287334
17031491300,13.125573865696936,64.95843141177671
17031491400,15.544485558815627,77.91688690831283
17031500100,13.953295053207372,69.39265205836223
17031500200,12.131155257324988,59.63118886787829
17031500300,15.166666669999996,75.89285714716196
17031510100,13.077658572389309,64.7017423405317
17031510200,12.25178814947441,60.277436504277645
17031510300,14.011140840076584,69.7025402022491
17031520100,16.0,80.35714284279337
17031520200,11.09647550153279,54.08826160569561
17031520300,13.269710754789708,65.73059331749297
17031520400,14.693729938886072,73.35926751664694
17031520500,13.142864455445785,65.05105957112902
17031520600,14.83333333,74.1071428260523
17031530100,15.02780685646687,75.14896528908163
17031530200,13.85336557228901,68.85731555353803
17031530300,14.08875637840718,70.1183377289459
17031530400,13.611521359066929,67.56172155436538
17031530501,13.805374380490974,68.60021988323732
17031530502,11.16666667,54.46428572241708
17031530503,13.118063041364932,64.91819485286246
17031530600,13.430484096884319,66.5918790785603
17031540101,13.225105668354146,65.49163749734514
17031540102,11.0832773249569,54.0175570883374
17031550100,11.658927681430466,57.101398283180814
17031550200,13.040378514409259,64.50202774424567
17031560100,14.33333333,71.42857139795919
17031560200,13.167770398837916,65.18448426784875
17031560300,14.99999975348248,74.99999866597757
17031560400,16.66666667,83.92857143144133
17031560700,16.87382618133519,85.03835452768166
17031560800,15.537105221266035,77.8773493857328
17031560900,14.795682326106526,73.90544101951613
17031561000,14.228661137390883,70.8678275090819
17031561100,12.956991454167438,64.05531135017283
17031570100,13.5,66.9642857023278
17031570200,14.33333333,71.42857139795919
17031570300,14.709596322748766,73.44426600161049
17031570400,16.44609023903538,82.74691198005615
17031570500,14.507707188434601,72.36271706797773
17031580100,15.795878933312856,79.26363712859322
17031580200,14.136984675298057,70.37670360510089
17031580300,14.83333333,74.1071428260523
17031580400,16.468509831805225,82.86701694130173
17031580501,14.767209634632856,73.75290874379155
17031580502,14.628362135248805,73.00908285436697
17031580600,13.304122621578088,65.91494260382636
17031580700,12.959515421447119,64.06883260345441
17031580800,16.0,80.35714284279337
17031590500,17.0,85.71428569897958
17031590600,12.720572397647771,62.7887806904722
17031590700,14.85239866916697,74.20927857157139
17031600400,14.838306223030234,74.13378332442379
17031600600,16.073744448872404,80.75220239025354
17031600700,14.716263295182946,73.47998192535864
17031600900,15.4698939986958,77.51728926488512
17031610300,13.906629437886735,69.14265769061775
17031610400,14.500000000000002,72.32142855851403
17031610800,12.672570379181717,62.53162702016426
17031611200,13.79166106561127,68.52675569639489
17031611300,16.071809324221103,80.74183565105201
17031611400,13.854292714371516,68.862282386122
17031611500,14.469925304021828,72.16031411580259
17031611600,13.828472925440428,68.72396208830158
17031611700,14.283898589052482,71.16374242864477
17031611800,10.614219418150109,51.50474687374973
17031611900,12.062572978665408,59.26378380369614
17031612000,10.645854949458737,51.674222934301405
17031612100,13.666666670000001,67.85714286288265
17031612200,14.639153701941233,73.06689481878037
17031620100,13.921213391684663,69.22078601452127
17031620200,15.58192325381572,78.11744598863467
17031620300,13.707955979109348,68.07833559021465
17031620400,12.416086772554427,61.157607699192
17031630300,12.623631473192862,62.269454309556494
17031630400,13.666708619657419,67.8573675931902
17031630500,12.500507848256289,61.60986346179978
17031630600,13.595886094502822,67.47796120850118
17031630800,13.50039176806116,66.96638445979792
17031630900,14.538365159586366,72.52695619911857
17031640100,15.333333330000002,76.7857142541454
17031640300,14.37426024022555,71.64782270269976
17031640400,12.490273847719937,61.55503845893626
17031640500,13.916559906877149,69.19585663162832
17031640600,14.811821116562657,73.99189882551566
17031640700,14.66764535156498,73.21952865602319
17031640800,12.755465886507809,62.97571009504617
17031650100,14.047937574782223,69.89966556670839
17031650200,13.537217470113651,67.16366500647247
17031650301,14.940848787188562,74.68311848945959
17031650302,14.693327000257757,73.35710891685278
17031650400,13.396611918693997,66.41042098114454
17031650500,14.863526771134682,74.26889340353064
17031660301,15.5,77.67857141470024
17031660302,13.250696842637616,65.62873307383924
17031660400,11.845217943000696,58.09938182712884
17031660500,11.662050855517798,57.11812957293139
17031660600,13.043541020666256,64.51896974204799
17031660700,15.307230592474967,76.64587816028627
17031660800,12.48310494338816,61.51663361430859
17031660900,13.930567105877879,69.27089519769025
17031661000,14.423067859965796,71.90929209411867
17031661100,12.485086418550797,61.52724865982082
17031670100,12.833285293179237,63.39259977356866
17031670200,14.0,69.64285713042091
17031670300,15.334797072643909,76.7935557325935
17031670400,11.66666667,57.142857150510196
17031670500,13.66666667,67.85714286288265
17031670600,11.668731219554832,57.15391723740911
17031670700,14.918477052403846,74.56326991027716
17031670800,14.105887152650203,70.21010973380285
17031670900,12.445122704787142,61.31315733612519
17031671100,13.5,66.9642857023278
17031671200,13.89572709817428,69.08425229931146
17031671300,12.210868387624494,60.058223494406526
17031671400,12.438057900701967,61.27531017138994
